name,count
"Homer Simpson",90
"Marge Simpson",34
"Moe Szyslak",19
"Lisa Simpson",12
"Bart Simpson",8
"Lenny Leonard",6
"Edna Krabappel-Flanders",6
"Waylon Smithers",5
"Administrator",4
"Seymour Skinner",4
"Otto Mann",4
"Homer's Brain",3
"Ned Flanders",3
"Apu Nahasapeemapetilon",3
"Carl Carlson",2
"Patty Bouvier",2
"Class",2
"SQUEAKY-VOICED TEENAGER",2
"Smithers's Wife",2
"C. Montgomery Burns",2
"Groundskeeper Willie",2
"Carl's Wife",2
"Sideshow Mel",2
"Milhouse Van Houten",2
"Rev. Timothy Lovejoy",2
"Barney Gumble",1
"Squeaky-Voiced Teen",1
"Miss Hoover",1
"Man",1
"Lionel Hutz",1
"Hans Moleman",1
"Grampa Simpson",1
"Chief Wiggum",1
"Everyone",1
"Helen Lovejoy",1
