name,count
"Homer Simpson",54
"Marge Simpson",47
"Charles Heathbar",46
"Producer",14
"Lisa Simpson",11
"Verity",11
"Lenny Leonard",9
"Bart Simpson",6
"SMOOTH-VOICED MAN",3
"Tour Guide",3
"Carl Carlson",2
"Nascar-type Announcer",2
"Female Producer",2
"Ben",2
"Irish Housekeeper",2
"Patty Bouvier",2
"Brandine Del Roy",1
"Cletus Spuckler",1
"Moe Szyslak",1
"Sideshow Mel",1
"Cold Sore",1
"Studio Audience",1
"Dan Castellaneta",1
"Contestant #3",1
"Commandant",1
"Panicky Cameraman",1
"Fox Cameraman",1
"Cameraman",1
