name,count
"Henry VIII",28
"Marge Simpson",17
"Salieri",15
"Sacagawea",14
"Lenny Leonard",11
"Mozart",10
"Lisa Simpson",9
"Margarine",8
"Carl Carlson",7
"Father",7
"Bart Simpson",6
"Thomas More",4
"Anne of Cleves",4
"Otto Mann",4
"Dr. Nick Riviera",4
"Milhouse Van Houten",3
"MARGARINE OF ARAGON",3
"Young Woman",3
"Anne Boleyn",3
"Chief Homer",3
"Moe Szyslak",3
"Mother",3
"Prince Bart",2
"Marriage Counselor",2
"Executioner",2
"Jane Seymour",2
"Advisor Moe",2
"Charbonneau",2
"Thomas Jefferson",2
"Emperor Joseph II",2
"Fop #1",2
"Elderly Librarian",1
"Court Herald",1
"Royal Physician",1
"Barrister",1
"Minister",1
"Itchy",1
"Scratchy",1
"Archbishop Lovejoy",1
"Next Wife #2",1
"Next Wife #3",1
"Nelson Muntz",1
"Bum",1
"God",1
"Rainier Wolfcastle",1
"RAINER WOLFCASTLE",1
"Knight Chorus",1
"LADIES IN WAITING CHORUS",1
"Female Soloist",1
"Fop #2",1
"Chancellor Smithers",1
"Beethoven",1
"Homer Simpson",1
