name,count
"Avatar Bart",25
"Homer Simpson",24
"Ned Flanders",20
"Lisa Simpson",18
"KAMALA",13
"Gary Chalmers",12
"Marge Simpson",11
"Bart Simpson",8
"Kang",8
"Avatar Milhouse",6
"Voice Of God",5
"Kodos",5
"God",3
"Mrs. Muntz",2
"Cletus Spuckler",2
"Krusty the Clown",2
"Avatar Jimbo",2
"Taxi Dragon",2
"Female Alien",2
"Seymour Skinner",2
"Bank Robber #1",1
"Bank Robber #2",1
"Chief Wiggum",1
"Injured Cast Member",1
"SATAN",1
"Maude Flanders",1
"Brandine Del Roy",1
"Otto Mann",1
"Avatar Dolph",1
"Avatar Kearney",1
"Rabbi Hyman Krustofsky",1
"Moe Szyslak",1
"Grampa Simpson",1
