name,count
"Homer Simpson",94
"Marge Simpson",34
"Lisa Simpson",15
"Bart Simpson",13
"Al",10
"Dr. Julius Hibbert",7
"C. Montgomery Burns",6
"Selma Bouvier",4
"Patty Bouvier",4
"Knightboat",3
"Carl Carlson",3
"Barney Gumble",3
"Knightboat's Partner",2
"Waylon Smithers",2
"Lenny Leonard",2
"Joey",2
"Customer #1",2
"Receptionist",2
"Mayor Joe Quimby",2
"Announcer",1
"Villain",1
"Sperm #40012",1
"Customers",1
"Chief Wiggum",1
"Apu Nahasapeemapetilon",1
"Moe Szyslak",1
"All",1
"Maude Flanders",1
"Customer #2",1
"Guard",1
"Nurse",1
"Doctor",1
"Captain Horatio McCallister",1
