name,count
"Bart Simpson",45
"Krusty the Clown",37
"Sideshow Bob",30
"Homer Simpson",27
"Lisa Simpson",23
"Marge Simpson",11
"District Attorney",10
"Chief Wiggum",8
"Kent Brockman",8
"Patty Bouvier",7
"Apu Nahasapeemapetilon",6
"Scott Christian",5
"Selma Bouvier",4
"Judge Snyder",3
"Merchandiser #1",3
"Rev. Timothy Lovejoy",2
"Lawyer",2
"Children",1
"Brittany",1
"ITCHY & SCRATCHY CHORUS",1
"Police Artist",1
"Announcer",1
"Reporter #1",1
"Reporter #2",1
"Reporter #3",1
"Merchant",1
"Crowd",1
"Foreperson",1
"Director",1
"Merchandiser #3",1
"Security Guard",1
"Lou",1
"Eddie",1
