name,count
"Chief Wiggum",36
"Lisa Simpson",33
"C. Montgomery Burns",27
"Waylon Smithers",20
"Homer Simpson",14
"Marge Simpson",11
"Eddie",9
"Bart Simpson",7
"Grampa Simpson",7
"Kent Brockman",6
"Seymour Skinner",6
"Sideshow Mel",6
"Lou",5
"Moe Szyslak",5
"Groundskeeper Willie",5
"Krusty the Clown",5
"Jasper Beardly",5
"Technician",5
"SUPER-VILLAIN",3
"Dr. Nick Riviera",3
"Crooner",2
"Gary Chalmers",2
"Teenage Employee",2
"Announcer",1
"Smithers's Brain",1
"Townspeople",1
"Reporters",1
"Dave Shutton",1
"Tito Puente",1
"Pigeon",1
"Police Dispatcher",1
"Apu Nahasapeemapetilon",1
