name,count
"Homer Simpson",37
"Bart Simpson",30
"Herman Millwood",13
"Lisa Simpson",10
"D.J. Kwanzaa",7
"Marge Simpson",5
"Randy Newman",5
"Halle Berry",5
"Luigi",4
"Russell Brand",4
"Willis",4
"Itchy",3
"Female Animator",3
"2nd Male Animator",3
"Announcer",3
"Celebrity Reporter",3
"Nick Park",3
"Cat Monk",2
"Crazy Clown",2
"Squeaky-Voiced Teen",2
"Male Animator",2
"Angry Dad",2
"John Lassiter",2
"Ice Mocha",2
"Cowboy Ketchup",2
"Waffle",2
"Scratchy's Father",1
"Scratchy",1
"Father",1
"Lenny Leonard",1
"MAN IN THE AUDIENCE",1
"Sir Anthony Hopkins",1
"Nasty J",1
"Actor",1
"Actress",1
"Man In Audience",1
"Peanut Butter",1
"Miss Pennyfarthing",1
"Martin Scorsese",1
