name,count
"Homer Simpson",79
"Bart Simpson",20
"Lisa Simpson",17
"Marge Simpson",15
"Manager",7
"Peter Frampton",6
"Billy Corgan",5
"Otto Mann",4
"Milhouse Van Houten",4
"Sales Teen",4
"Veterinarian",3
"Barney Gumble",2
"Grampa Simpson",2
"B-Real",2
"Sales Kid",2
"Roadie",2
"First Gen-x Kid",2
"D'arcy",2
"Jimmy Chamberlin",2
"James Iha",2
"Radio",1
"Nelson Muntz",1
"First Cool Guy",1
"All Other Guys",1
"Girl",1
"Second Girl",1
"Ticket",1
"Ticket Taker",1
"Blockhead",1
"Sour Kid",1
"Many Kids",1
"Sour Kid #2",1
"Sour Girl",1
"Second Gen-x Kid",1
"Smashing Pumpkins",1
"Security Guard",1
"Cypress Hill",1
"DJ Muggs",1
"London Orchestra Guy",1
"FRAMPTON'S GUITAR",1
"Jimbo Jones",1
"Otto's Left Shoe",1
"Otto's Right Shoe",1
"C. Montgomery Burns",1
"Waylon Smithers",1
"Thurston Moore",1
"Steve Shelley",1
"Lee Ranaldo",1
"Kim Gordon",1
"Sen-Dog",1
