name,count
"Lisa Simpson",62
"Homer Simpson",28
"Jesse Grass",28
"Bart Simpson",19
"Marge Simpson",16
"The Rich Texan",12
"Mr. Thai",8
"Chief Wiggum",8
"Kent Brockman",8
"Krusty the Clown",6
"Mayor Joe Quimby",5
"Moe Szyslak",4
"LEAD PROTESTER",4
"Activists",2
"Seymour Skinner",2
"Singers",2
"Announcer",1
"Video Game",1
"Old Barber",1
"Protesters",1
"Eddie",1
"Lou",1
"Convict",1
"Businessman",1
"Caleb",1
"Ned Flanders",1
"Milhouse Van Houten",1
"Apu Nahasapeemapetilon",1
"Springfielders",1
"Comic Book Guy",1
"Sideshow Mel",1
"Male Activist",1
"Snake Jailbird",1
