name,count
"Bart Simpson",45
"Lisa Simpson",44
"Homer Simpson",26
"Mrs. McConnell",23
"Seymour Skinner",15
"Marge Simpson",13
"Announcer",4
"Nelson Muntz",4
"Mountain Man",4
"Ned Flanders",3
"Tom Brokaw",3
"Governor Mary Bailey",3
"Jeff Probst",2
"Male Game Show Host",2
"Japanese Joey",2
"Robot #1",2
"Third-grade Class",2
"Otto Mann",2
"Teenage Boy",2
"Capital City Goofball",2
"Milhouse Van Houten",2
"Grandpappy",2
"Contestant",1
"Race Track Announcer",1
"Cashier",1
"Stagehand",1
"Japanese Phoebe",1
"Clock Announcer",1
"Robot #2",1
"Edna Krabappel-Flanders",1
"Bart's Thoughts",1
"Clown",1
"Characters",1
"M.C. Safety",1
"Caution Crew Member",1
"Third-grade Girl",1
"Kids",1
"Senate Chairman",1
"Groundskeeper Willie",1
"Homeless Man",1
"Mountain Woman",1
"Everyone",1
