name,count
"Homer Simpson",50
"Marge Simpson",43
"Lisa Simpson",15
"Bart Simpson",10
"Dr. Julius Hibbert",6
"Moe Szyslak",6
"Duffman",5
"Lenny Leonard",5
"Barbara Walters",5
"Derby Announcer",4
"Otto Mann",4
"Milhouse Van Houten",3
"Announcer #1",3
"Carl Carlson",3
"Homer's Thoughts",3
"Announcer #3",2
"Teenage Usher #1",2
"Drederick Tatum",2
"Grampa Simpson",2
"C. Montgomery Burns",2
"Society Matron",2
"Lindsay Naegle",2
"Joy Behar",2
"Gen X Girl",2
"Star Jones",2
"Two Male Marchers",1
"Marcher",1
"Waylon Smithers",1
"Patty Bouvier",1
"Lesbians",1
"Gay Man",1
"Apu Nahasapeemapetilon",1
"Tough Kid",1
"Justin",1
"Teenage Soccer Player",1
"Crowd",1
"Teenage Usher #2",1
"Mayor Joe Quimby",1
"Society Man",1
"Rev. Timothy Lovejoy",1
"Professor Van Doren",1
"Marge's Thoughts",1
"Cletus Spuckler",1
"Beer Vendor",1
"Derby Announcer #1",1
