name,count
"Homer Simpson",56
"Lisa Simpson",42
"Marge Simpson",38
"Bart Simpson",22
"Chief Wiggum",20
"Milhouse Van Houten",9
"Linguo",8
"Louie",7
"Cletus Spuckler",6
"Fat Tony",6
"Ned Flanders",5
"Legs",5
"Moe Szyslak",4
"Dr. Nick Riviera",4
"Teacher",4
"Thelonious",4
"Dr. Julius Hibbert",3
"Krusty the Clown",3
"BOOKISH BOY",2
"VOICE ON TRANSMITTER",2
"Krusty Clock",2
"Captain Horatio McCallister",2
"Lou",2
"Todd Flanders",1
"Rainier Wolfcastle",1
"Barney Gumble",1
"Martin Prince",1
"Class",1
"2ND VOICE ON TRANSMITTER",1
"3RD VOICE",1
"Soldier",1
"Miss Hoover",1
