name,count
"Homer Simpson",59
"Marge Simpson",26
"Lisa Simpson",23
"Gabriel",21
"Bart Simpson",18
"Amber Dempsey",13
"Ned Flanders",8
"Ginger",8
"Grampa Simpson",7
"Chief Wiggum",6
"C. Montgomery Burns",3
"Todd Flanders",3
"Moe Szyslak",2
"Robot",2
"Simpsons",2
"Rod Flanders",2
"Lenny Leonard",2
"Strom Thurmond",1
"Ralph Nader",1
"Krusty the Clown",1
"Dracula",1
"The Rich Texan",1
"Bob Dole",1
"Environmentalist",1
"Nelson Muntz",1
"Professor Jonathan Frink",1
"Seymour Skinner",1
"Groundskeeper Willie",1
"Host",1
"Woman",1
"Milhouse Van Houten",1
"Minister",1
"Carl Carlson",1
