name,count
"Homer Simpson",81
"Lisa Simpson",36
"Colt",31
"Chief Wiggum",10
"Bart Simpson",8
"Marge Simpson",8
"Seymour Skinner",6
"Homer's Voice",6
"Krusty the Clown",5
"Moe Szyslak",5
"Ralph Wiggum",5
"Kent Brockman",5
"Announcer",4
"Employee",4
"Sheriff Lisa",4
"Nelson Muntz",4
"Turbo Diary",3
"Clerk",3
"Elliott Gould",2
"C. Montgomery Burns",2
"Krusty Doll",2
"Ned Flanders",2
"Movie Narrator",2
"FLANDERS' VOICE",2
"Space Frog",2
"Prospector",2
"Groundskeeper Willie",2
"HEAD PROTESTER",2
"Protesters",2
"Lou",2
"Giuseppe",2
"FEMALE MTV V.J.",1
"Man",1
"Girl's Thoughts",1
"Bully",1
"Girl",1
"Waylon Smithers",1
"Astronaut",1
"ASTRONAUT VOICE",1
"Bart's Voice",1
"Lenny Leonard",1
"Carl Carlson",1
"Radio",1
"Eddie",1
"Brandine Del Roy",1
"Cletus Spuckler",1
