name,count
"Homer Simpson",36
"Bart Simpson",30
"Lisa Simpson",21
"Marge Simpson",16
"C. Montgomery Burns",16
"Moe Szyslak",13
"Fat In The Hat",11
"Singers",8
"Therapist",7
"Selma Bouvier",6
"Freaks",5
"Miss Hoover",3
"Nelson Muntz",2
"Comic Book Guy",2
"Grampa Simpson",2
"Borax",2
"Apu Nahasapeemapetilon",2
"Ralph Wiggum",2
"Jet Pilot",2
"Bart's Head",2
"Dr. Julius Hibbert",2
"Seymour Skinner",2
"Agnes Skinner",2
"Krusty the Clown",2
"Legless Wiseguy",2
"Lenny Leonard",2
"Carl Carlson",2
"Barney Gumble",2
"Bumblebee Man",1
"Milhouse Van Houten",1
"Co-pilot",1
"Pilot",1
"Fighter Pilot #1",1
"Fighter Pilot #2",1
"Arnie Pye",1
"Groundskeeper Willie",1
"Dr. Nick Riviera",1
"Kang",1
"Kodos",1
"Big Mouth",1
"Cletus Spuckler",1
