name,count
"Homer Simpson",79
"Munchie",21
"Seth",20
"Marge Simpson",15
"Grampa Simpson",13
"C. Montgomery Burns",12
"Bart Simpson",9
"Chief Wiggum",8
"Lisa Simpson",6
"Waylon Smithers",5
"Carl Carlson",4
"Lenny Leonard",3
"Middle-aged Grampa",3
"Young Homer",3
"Maude Flanders",3
"Groundskeeper Willie",3
"Dr. Julius Hibbert",3
"Bob Hope",2
"Jill St. John",2
"Kent Brockman",2
"Sarah Ferguson",2
"Lou",2
"Eddie",2
"Young Mona",1
"Young Munchie",1
"Young Seth",1
"Hippie Girl #1",1
"Hippie Girl #2",1
"Phyllis Diller",1
"Ned Flanders",1
"Krusty the Clown",1
"Seymour Skinner",1
"Barney Gumble",1
"Skeleton",1
"Lips",1
"Jasper Beardly",1
