name,count
"Nelson Muntz",37
"Lisa Simpson",34
"Homer Simpson",29
"Marge Simpson",25
"Seymour Skinner",12
"Grampa Simpson",9
"Mark Zuckerberg",6
"Chief Wiggum",5
"Muhammad Yunus",5
"Bart Simpson",4
"Cashier",4
"Julio",4
"Maitre D'ess",3
"Goat",3
"Lou",3
"Mrs. Muntz",3
"Martin Prince",3
"Milhouse Van Houten",3
"Gary Chalmers",3
"Chris Hansen",3
"Helen Lovejoy",2
"Lenny Leonard",2
"Dewey Largo",2
"Ralph Wiggum",2
"Gil Gunderson",1
"Bernice Hibbert",1
"Krusty the Clown",1
"Announcer",1
"Fat Banker",1
"Attendant",1
"Carl Carlson",1
"DOLPH",1
"Man",1
"Janitor",1
"Kearney Zzyzwicz",1
