name,count
"Lisa Simpson",71
"Homer Simpson",55
"Bart Simpson",27
"Marge Simpson",18
"Milhouse Van Houten",8
"Bus Driver",8
"Dr. Julius Hibbert",5
"Cletus Spuckler",4
"Carl Carlson",4
"Moe Szyslak",3
"C. Montgomery Burns",3
"Clerk",2
"Soldier",2
"Lenny Leonard",2
"Russian Man #1",2
"Chief Wiggum",2
"Bridge Operator",2
"Barney Gumble",1
"Seymour Skinner",1
"Agnes Skinner",1
"Comic Book Guy",1
"Faucet-head Kid's Mother",1
"Brandine Del Roy",1
"Russian Man #2",1
"Vendor",1
"HOMER'S VOICE MAIL",1
"FISH-HAG",1
"Snake Jailbird",1
"Telephone Repairman",1
