name,count
"Homer Simpson",76
"Marge Simpson",76
"Bart Simpson",12
"Good-looking Bachelor",10
"Moe Szyslak",9
"Lisa Simpson",8
"Dr. Julius Hibbert",6
"Selma Bouvier",5
"Milhouse Van Houten",4
"Ned Flanders",4
"Patty Bouvier",4
"Kent Brockman",3
"Nelson Muntz",2
"Mail Lady",2
"Sideshow Mel",2
"Lou",2
"Chief Wiggum",2
"Grampa Simpson",2
"Facilitator",2
"Bachelor #1",2
"Grumpy-looking Man",2
"Twin Guy #1",2
"Lenny Leonard",2
"Carl Carlson",2
"Worker #1",1
"Worker #2",1
"Sal Bando",1
"Gene Tenace",1
"Bride",1
"Groom",1
"Woman",1
"Housekeeper #1",1
"Housekeeper #2",1
"Housekeepers",1
"Captain Horatio McCallister",1
"Duffman",1
"Otto Mann",1
"Luigi",1
"Seymour Skinner",1
"Edna Krabappel-Flanders",1
"Woman #2",1
"Effeminate Bachelor",1
