name,count
"Lisa Simpson",42
"Homer Simpson",40
"Seymour Skinner",24
"Bart Simpson",20
"Marge Simpson",18
"Gary Chalmers",15
"Nelson Muntz",11
"Chief Wiggum",9
"Otto Mann",6
"Key Man",4
"Salesman",3
"Professor Jonathan Frink",3
"Barney Gumble",3
"Ned Flanders",3
"Brandine Del Roy",3
"Dr. Julius Hibbert",2
"Duffman",2
"Rod Flanders",2
"Female Ibs Sufferer",2
"Gil Gunderson",2
"Agnes Skinner",2
"Cyclist",1
"Kirk Van Houten",1
"Man",1
"Woman",1
"Rev. Timothy Lovejoy",1
"Todd Flanders",1
"Male Ibs Sufferer",1
"Matrons",1
"Mayor Joe Quimby",1
"Elderly Nancy Drew",1
"Ralph Wiggum",1
"Cletus Spuckler",1
"Child",1
"Attractive Woman",1
"Milhouse Van Houten",1
