name,count
"Marge Simpson",57
"Homer Simpson",39
"Gil Gunderson",16
"Bart Simpson",13
"Lisa Simpson",11
"TRUDY ZENGLER",11
"Ned Flanders",10
"Shauna Chalmers",7
"Krusty the Clown",5
"Cletus Spuckler",5
"C. Montgomery Burns",5
"Grampa Simpson",4
"Chief Wiggum",4
"Carl Carlson",3
"Waylon Smithers",3
"Moe Szyslak",3
"Todd Flanders",2
"Brandine Del Roy",2
"Rod Flanders",1
"Thought Bubble Homer",1
"Manager",1
"Professor Jonathan Frink",1
"Squeaky-Voiced Teen",1
"Just Stamp the Ticket Man",1
"Lou",1
"Lenny Leonard",1
"Caveman Homer",1
