name,count
"Homer Simpson",56
"Marge Simpson",18
"Ned Flanders",16
"Deion Overstreet",9
"Bart Simpson",8
"C. Montgomery Burns",7
"Lisa Simpson",6
"Moe Szyslak",5
"Texas Owner",5
"LeBron James",4
"Yao Ming",4
"Tom Brady",4
"Seymour Skinner",3
"Comic Book Guy",3
"Todd Flanders",3
"Lenny Leonard",3
"Michelle Kwan",3
"Carl Carlson",3
"Warren Sapp",3
"Cat Lady",2
"Kearney Zzyzwicz",2
"Rod Flanders",2
"Timmy",2
"Rev. Timothy Lovejoy",2
"Dr. Julius Hibbert",2
"Milhouse Van Houten",2
"Squeaky-Voiced Teen",2
"Judge Snyder",2
"Espn-style Anchorman #1",2
"Huge Man #1",2
"Commissioner",2
"Nfl Film-type Announcer",2
"Football Announcer",2
"Executive",2
"Woman",2
"Man In Crowd",1
"Jimbo Jones",1
"DOLPH",1
"Italian Tour Guide",1
"Italian Plumber",1
"AFRICAN-AMERICAN MAN",1
"Grandson",1
"Grandfather",1
"Nurse",1
"Sideshow Mel",1
"Professor Jonathan Frink",1
"Mr. Burns Logo",1
"Captain McCallister's Head",1
"Espn-style Anchorman #2",1
"Minister",1
"Assistant Director",1
"Man",1
"Different Man",1
"Super Bowl Crowd",1
"Kent Brockman",1
"Little Boy",1
