name,count
"Homer Simpson",67
"Marge Simpson",50
"Lisa Simpson",19
"Bart Simpson",14
"Moe Szyslak",11
"Randall Curtis",8
"Otto Mann",7
"Comic Book Guy",5
"Human Senator",5
"Chief Wiggum",5
"Agnes Skinner",5
"Lou",3
"Rev. Timothy Lovejoy",3
"Barney Gumble",3
"Kyle",3
"Enormous Robot",2
"Guide",2
"Vintner",2
"RANDALL",2
"Gambler",2
"Ned Flanders",2
"Captain Horatio McCallister",2
"Kent Brockman",1
"Cletus Spuckler",1
"Female Ticket Vendor",1
"Voice",1
"2nd Voice",1
"Miner Father",1
"Baby",1
"Jason",1
"Jim-Jam",1
"Luigi",1
"Wise Alien",1
"Geeky Programmer",1
"Man In Suit",1
"Krusty the Clown",1
"Duffman",1
"Germans",1
"Edna Krabappel-Flanders",1
