name,count
"Homer Simpson",66
"Bart Simpson",30
"Lisa Simpson",23
"Marge Simpson",23
"Lucy Lawless",16
"Comic Book Guy",16
"Chief Wiggum",7
"Seymour Skinner",7
"Ned Flanders",6
"Singers",6
"Maude Flanders",4
"Dick Clark",4
"Guard",4
"Rev. Timothy Lovejoy",3
"CREEPY VOICE",3
"Nelson Muntz",3
"Professor Jonathan Frink",3
"Krusty the Clown",3
"Tom Arnold",3
"Rosie O'Donnell",3
"Milhouse Van Houten",2
"Rick James",2
"Crowd",2
"Lou",1
"Announcer",1
"Band Member #1",1
"Band Member #2",1
"Band Member #3",1
"Grampa Simpson",1
"Lenny Leonard",1
"Carl Carlson",1
"Technician #1",1
"Technician",1
"Pauly Shore",1
"Terrible Celebrities",1
"ROSIE O'DONNEL",1
