name,count
"Bart Simpson",69
"Diggs",41
"Homer Simpson",31
"Marge Simpson",11
"Lisa Simpson",10
"Rev. Timothy Lovejoy",6
"Rev. Kartawijaya",6
"Milhouse Van Houten",6
"Jimbo Jones",4
"Dr. Julius Hibbert",4
"DOLPH",4
"Comic Book Guy",4
"Kearney Zzyzwicz",3
"Devil Kid",2
"Nelson Muntz",2
"Groundskeeper Willie",2
"Seymour Skinner",2
"Krusty the Clown",2
"C. Montgomery Burns",2
"Comic Book Guy's Bird",2
"Carl Carlson",1
"Lenny Leonard",1
"Shauna Chalmers",1
"Ned Flanders",1
"Sherri Mackleberry",1
"Terri Mackleberry",1
"Kid With Lisp",1
"Martin Prince",1
"Otto Mann",1
"Frog",1
"Girl",1
"Ralph Wiggum",1
"Disco Stu",1
"Grampa Simpson",1
"Announcer",1
"Cletus Spuckler",1
