name,count
"Lisa Simpson",43
"Grampa Simpson",32
"Stacy Lovell",18
"Homer Simpson",16
"Bart Simpson",9
"Malibu Stacy",8
"Marge Simpson",6
"Waylon Smithers",6
"Claire Harper",5
"Announcer",5
"Kent Brockman",5
"Girl #2",4
"Grim C.E.O.",4
"Jasper Beardly",3
"Girl #1",3
"Technician",3
"Dr. Julius Hibbert",2
"Executive",2
"Old Woman",2
"Man",2
"GI JOE",2
"Doll",2
"Brockman's Daughter",2
"Old People",2
"Old Ladies",1
"Security Guard",1
"Onlookers",1
"Girl",1
"Stockboy",1
"Hip Old Man",1
"Buzz Announcer",1
"Goofy Girl",1
"Goofy Girl's Stacy",1
"Becky",1
"Recorded Voice",1
"Ugly Man",1
"Leroy",1
"Angry Customer",1
"C. Montgomery Burns",1
"Young Man",1
"Manager",1
"Krusty the Clown",1
"Senator",1
"Executive #2",1
"Old Lady Customer",1
"GIRL#2",1
"Girls",1
