name,count
"Lisa Simpson",50
"Kurt Hardwick",49
"Ethan Foley",45
"Krusty the Clown",31
"Marge Simpson",15
"Homer Simpson",13
"Chief Magistrate",12
"Gendarme",6
"Bart Simpson",5
"Nobel Academy President",4
"Roofi",4
"Dr. Stephen Hawking",3
"Dewey Largo",3
"Grampa Simpson",3
"Kent Brockman",2
"Tsa Security Officer",2
"TEENAGE BOY CAMPER",2
"Flynn",2
"SARAH",2
"Otto Mann",2
"Martin Prince",1
"Military Choir",1
"Ira Glass",1
"TEENAGE GIRL CAMPER",1
"2ND TEENAGE GIRL CAMPER",1
"Teenage Singers",1
"VAN KRUUSTEN",1
"Aiesha",1
"Jimbo Jones",1
"Kearney Zzyzwicz",1
"E-Z Reader",1
"Schoolboy",1
"Belgian Bailiff",1
"Bailiff's Brother",1
"Afrikaner Promoter",1
"Moe Szyslak",1
