name,count
"Lisa Simpson",56
"Homer Simpson",49
"Marge Simpson",32
"Saleswoman",12
"Nelson Muntz",11
"Groundskeeper Willie",7
"Drederick Tatum",7
"Professor Jonathan Frink",7
"Francine Rhenquist",6
"Bart Simpson",5
"Milhouse Van Houten",5
"Scratchy",4
"Otto Mann",4
"Scientist #1",4
"Boy",3
"Girl",3
"Martin Prince",3
"Kent Brockman",3
"Scientist #2",3
"Mom",2
"Terri Mackleberry",2
"Jimbo Jones",2
"DOLPH",2
"Apu Nahasapeemapetilon",2
"Seymour Skinner",2
"Edna Krabappel-Flanders",2
"TV Announcer",2
"Crowd",2
"Commercial Announcer",1
"Itchy",1
"Sherri Mackleberry",1
"JANEY",1
"Freakish Kid",1
"Ralph Wiggum",1
"Poison Service",1
"Kearney Zzyzwicz",1
"Wendell Borton",1
"Database",1
"Female Host",1
"FEMALE AUDIENCE",1
"Business Owner",1
"Dr. Julius Hibbert",1
"Factory Owner",1
"Scientist #3",1
"Francine's Mom",1
"Francine's Dad",1
