name,count
"Homer Simpson",75
"Marge Simpson",34
"Terence",24
"T-Rex",18
"Bart Simpson",16
"Emily",15
"Chief Wiggum",8
"Lisa Simpson",8
"C. Montgomery Burns",6
"Young Woman",4
"Homer's Thoughts",4
"Ned Flanders",3
"Lenny Leonard",2
"Seminar Leader",2
"Donut Man",2
"Carl Carlson",1
"Lou",1
"Donut Man/terence",1
"YO-YO",1
"Ralph Wiggum",1
"Tattoo Artist",1
"Nursing Women",1
"Nursing Toddler",1
"Sideshow Mel",1
"Nelson Muntz",1
"Edna Krabappel-Flanders",1
"Colin Meloy",1
"Moe Szyslak",1
"Pretentious Rat Lover",1
"Futuristic Man",1
"Old-timey Hipster",1
"MyPhone",1
