name,count
"Homer Simpson",63
"Moe Szyslak",26
"Marge Simpson",25
"Lisa Simpson",11
"Bart Simpson",11
"Apu Nahasapeemapetilon",8
"Seymour Skinner",8
"C. Montgomery Burns",8
"Kent Brockman",4
"Announcer",3
"Milhouse Van Houten",3
"Mayor Joe Quimby",3
"Mr. Costington",3
"Fireman",2
"Rainier Wolfcastle",2
"Waylon Smithers",2
"Grampa Simpson",1
"Sheep #1",1
"Sheep #2",1
"Security Guard",1
"Todd Flanders",1
"Rod Flanders",1
"Man",1
"Barney Gumble",1
"Carl Carlson",1
"Luigi",1
"Cat",1
"Woman",1
"Sideshow Mel",1
"Homeless Man",1
