name,count
"Bart Simpson",42
"Homer Simpson",36
"Milhouse Van Houten",33
"Marge Simpson",19
"Kirk Van Houten",14
"Lisa Simpson",12
"Nelson Muntz",10
"UNCLE ZACK",9
"Rev. Timothy Lovejoy",8
"Luann Van Houten",7
"Second Officer",3
"Sherri Mackleberry",3
"Mr. Johnson",3
"First Officer",2
"Old-style Operator",2
"NORBERT",2
"Seymour Skinner",2
"Otto Mann",1
"Hispanic Teen",1
"Passenger",1
"Martin Prince",1
"Ralph Wiggum",1
"Boys",1
"NERD",1
"GAYLORD Q. TINKLEDINK",1
"UNCLE NORBERT",1
"Grampa Simpson",1
