name,count
"Homer Simpson",106
"Marge Simpson",38
"Chief Wiggum",17
"TRENT",17
"Lisa Simpson",9
"DETECTIVE HOMER SIMPSON",8
"Ed Begley, Jr.",8
"Bart Simpson",7
"Carl Carlson",7
"Lenny Leonard",7
"Moe Szyslak",5
"Announcer",4
"Producer",4
"Bill Clinton",4
"Judge Snyder",3
"C. Montgomery Burns",3
"Guests",3
"Bank Robber #1",2
"POLICECOP #2",2
"POLICECOP #1",2
"Banker",2
"Comic Book Guy",2
"Krusty the Clown",2
"2nd Producer",2
"3rd Producer",2
"4th Producer",2
"5th Producer",2
"Saleswoman",2
"Valet",2
"Eddie",2
"Archie Bunker",1
"Bad Flanders",1
"Lieutenant",1
"Commander",1
"Bank Robber #2",1
"Barney Gumble",1
"Otto Mann",1
"Nelson Muntz",1
"Crowd",1
"Townspeople",1
"Grampa Simpson",1
"Guest #1",1
"Lorne Michaels",1
"Guest #2",1
"Lou",1
