name,count
"Homer Simpson",53
"Marge Simpson",30
"C. Montgomery Burns",23
"Lisa Simpson",19
"Waylon Smithers",14
"Newsreel Announcer",10
"Bart Simpson",8
"Mayor Joe Quimby",7
"Grampa Simpson",6
"Robert Goulet",6
"Barney Gumble",5
"Crowd",5
"Seymour Skinner",4
"Teenage Attendant",4
"Kent Brockman",3
"Croupier",3
"Henry Kissinger",2
"Workman",2
"British Guy",2
"Hippie",2
"Captain Horatio McCallister",2
"Gerry Cooney",2
"Otto Mann",2
"Ernst",2
"Gunter",2
"Rain Man",2
"CRAP PLAYERS",2
"Krusty the Clown",2
"Audience Member",2
"Amos Guy",1
"Young Grampa",1
"Young Jasper",1
"Panhandler",1
"Angry Voice From Stall",1
"HENRY KISSINGER'S BRAIN",1
"Scott Christian",1
"Patty Bouvier",1
"Ned Flanders",1
"Rev. Timothy Lovejoy",1
"British Waitress",1
"BIG TEXAN",1
"Apu Nahasapeemapetilon",1
"Someone",1
"Milhouse Van Houten",1
"Gambler",1
"Farmboy",1
"Slot Player #1",1
"Slot Player #2",1
"Nelson Muntz",1
"Wheelman",1
"Ralph Wiggum",1
