name,count
"Krusty the Clown",53
"Bart Simpson",27
"Gabbo",16
"Lisa Simpson",15
"Homer Simpson",11
"Bette Midler",8
"Johnny Carson",7
"Kent Brockman",6
"CRANDALL",6
"Sideshow Mel",6
"Milhouse Van Houten",5
"Moe Szyslak",5
"Hugh Hefner",4
"Counter Boy",4
"Luke Perry",4
"Announcer",3
"Rainier Wolfcastle",3
"Cameraman",3
"Old Man",3
"Stage Manager",3
"Miss Lois Pennycandy",2
"Bumblebee Man",2
"Grampa Simpson",2
"Anthony Kiedis",2
"Flea",2
"Elizabeth Taylor",2
"Dr. Julius Hibbert",2
"Chief Wiggum",2
"Jacqueline",1
"Coast Guard Officer",1
"Barry White",1
"Charley Weaver",1
"C. Montgomery Burns",1
"Waylon Smithers",1
"Rev. Timothy Lovejoy",1
"Jasper Beardly",1
"Vin Scully",1
"Soldier Puppets",1
"Cossack Puppets",1
"Everyone",1
"Nelson Muntz",1
"Alphonse",1
"Commercial Announcer",1
"Mayor Joe Quimby",1
"Actress",1
"Casting Director",1
"Old Man Singers",1
"Snake Jailbird",1
"Driver",1
"Tour Guide",1
"Barney Gumble",1
"Agent",1
"Newsman",1
"Mr. Johannson",1
"Chad Smith",1
"ARIK MARSHAL",1
"Krusty Announcer",1
