name,count
"Homer Simpson",113
"Marge Simpson",67
"Bart Simpson",11
"Lisa Simpson",11
"Patty Bouvier",11
"Justice Of The Peace",9
"Waylon Smithers",9
"C. Montgomery Burns",8
"Selma Bouvier",7
"Mother",5
"Dr. Julius Hibbert",5
"Speaker",4
"Lunchlady Doris",3
"Repo Man",3
"Mr. Thorson",2
"Grampa Simpson",2
"Applicant #1",2
"Applicant #2",2
"Boss",2
"Charlie",1
"Angel",1
"Patient",1
"Clerk",1
"Groom",1
"Applicants",1
"Tourist Kid",1
"Tourist Dad",1
"Elderly Lady",1
"Driver",1
