name,count
"Homer Simpson",78
"Lisa Simpson",37
"Marge Simpson",33
"Bart Simpson",27
"Kitenge",22
"Joan Bushwell",14
"Executive",6
"ANIMAL ACTIVIST",6
"Bag Boy",5
"Dr. Julius Hibbert",4
"Agnes Skinner",3
"Manager",3
"Lenny Leonard",3
"Squeaky-Voiced Teen",2
"Kent Brockman",2
"Female Lawyer",2
"Male Lawyer",2
"Villager",2
"Ngongo",2
"African Flight Attendant",2
"Moe Szyslak",1
"Bag Boys",1
"Unattractive Waitress",1
"Carl Carlson",1
"Doorman",1
"POACHER",1
"Activists",1
"Muntu",1
