name,count
"Homer Simpson",40
"Jay",39
"Marge Simpson",32
"C. Montgomery Burns",23
"Barney Gumble",13
"Bart Simpson",12
"Lisa Simpson",11
"Rainier Wolfcastle",8
"Kent Brockman",6
"Mayor Joe Quimby",6
"Krusty the Clown",5
"Waylon Smithers",5
"Grampa Simpson",4
"Moe Szyslak",4
"Selma Bouvier",4
"Chief Wiggum",4
"Patty Bouvier",3
"Ned Flanders",3
"Audience",3
"Crowd",2
"McBain",2
"Spielbergo",2
"Bumblebee Man",2
"Hans Moleman",2
"Woman",2
"Head Rabbi",1
"Back-up Rabbis",1
"Man In Background",1
"Seymour Skinner",1
"Reporter",1
"Japanese Man",1
"Japanese Woman",1
"Milhouse Van Houten",1
"Person",1
"Todd Flanders",1
"God",1
"Charles Bronson",1
"Man In Audience",1
"P.A. Announcer",1
"New York Pilot",1
"TV Announcer",1
"Actor #1",1
"Actor #3",1
"Dr. Julius Hibbert",1
"Apu Nahasapeemapetilon",1
"Villagers",1
"BEN HUR",1
"Nelson Muntz",1
"Vendor",1
"Actor",1
