name,count
"Marge Simpson",48
"Homer Simpson",41
"Lisa Simpson",28
"Booth",17
"Bart Simpson",13
"Tumi",8
"Grampa Simpson",8
"Coach Krupt",6
"Shauna Chalmers",4
"Gil Gunderson",4
"GUS HUEBNER",3
"Milhouse Van Houten",3
"Wallis",2
"Comic Book Guy",2
"Carl Kasell",2
"Kearney Zzyzwicz",1
"DOLPH",1
"BRITISH MAN",1
"Dr. Julius Hibbert",1
"Rev. Timothy Lovejoy",1
"Ned Flanders",1
"Announcer",1
"Snooty Judge",1
"Host",1
"Cathy",1
"Duffman",1
"Chief Wiggum",1
"Sideshow Mel",1
"WISEGUY BOY",1
"Miss Hoover",1
"Groundskeeper Willie",1
"Peter Sagal",1
"Minority Whip",1
"Lisa's Thoughts",1
