name,count
"Lisa Simpson",62
"Homer Simpson",50
"Marge Simpson",31
"Seymour Skinner",23
"Bart Simpson",19
"Miss Hoover",11
"Ralph Wiggum",8
"Nelson Muntz",8
"Gary Chalmers",7
"REAL COMPT. ATKINS",5
"Rev. Timothy Lovejoy",4
"Groundskeeper Willie",4
"Comptroller Atkins",4
"Edna Krabappel-Flanders",3
"Gil Gunderson",3
"Captain Horatio McCallister",3
"Range-rover Mom",2
"Gavin",2
"Documentary Narrator",2
"Taskmaster",2
"Otto Mann",2
"Clerk",1
"Employee",1
"Lobster Clerk",1
"Mr. Toad",1
"President Of Harvard",1
"Milhouse Van Houten",1
"Martin Prince",1
