name,count
"Marge Simpson",70
"Homer Simpson",51
"Bart Simpson",18
"Rainier Wolfcastle",13
"Lisa Simpson",13
"Moe Szyslak",6
"SCARY MAN",5
"Chief Wiggum",5
"Dr. Julius Hibbert",5
"Ruth Powers",5
"Apu Nahasapeemapetilon",4
"Lenny Leonard",3
"Mailman",3
"Milhouse Van Houten",3
"Kent Brockman",2
"Ned Flanders",2
"Woman",2
"Carl Carlson",2
"Ralph Wiggum",2
"Grampa Simpson",2
"Tv Host",2
"Female Voice",2
"Otto Mann",2
"Announcer",2
"Scary Voice",1
"Mugger",1
"Cheap Girlfriend",1
"Rev. Timothy Lovejoy",1
"Lou",1
"Nelson Muntz",1
"Agnes Skinner",1
"Sonya",1
"Professor Jonathan Frink",1
"Disco Stu",1
