name,count
"Homer Simpson",71
"Marge Simpson",25
"Fat Tony",15
"Lisa Simpson",12
"Lenny Leonard",8
"Carl Carlson",8
"Chief Wiggum",8
"Bart Simpson",8
"Dr. Julius Hibbert",6
"Mayor Joe Quimby",6
"Moe Szyslak",5
"Kent Brockman",5
"Ned Flanders",5
"Barney Gumble",3
"Arnie",3
"Captain Horatio McCallister",3
"Beatnik",3
"Jimbo Jones",3
"Snake Jailbird",3
"Apu Nahasapeemapetilon",3
"Johnny Tightlips",3
"Krusty Clock",2
"Grampa Simpson",2
"Seymour Skinner",2
"Groundskeeper Willie",2
"Vendor",2
"Crowd",2
"Elderly Woman",2
"Monster",2
"Newsie",2
"Louie",2
"Ralph Wiggum",2
"Fonzie",1
"Edna Krabappel-Flanders",1
"C. Montgomery Burns",1
"Waylon Smithers",1
"Santa Claus",1
"Looters",1
"Lou",1
"Agnes Skinner",1
"Sideshow Mel",1
"Drederick Tatum",1
"Cletus Spuckler",1
"Brandine Del Roy",1
"Otto Mann",1
"Man",1
"Homer's Thoughts",1
"Woman",1
"Luigi",1
"Otis",1
"Marty",1
"Bill",1
"Comic Book Guy",1
