name,count
"Lisa Simpson",48
"Marge Simpson",41
"Homer Simpson",35
"Bart Simpson",31
"Nelson Muntz",15
"Seymour Skinner",11
"Admissions Director",7
"Cashier",6
"Abby",6
"Krusty the Clown",4
"Gary Chalmers",4
"Ms. Marshall",4
"Groundskeeper Willie",3
"Manager",3
"Martin Prince",2
"Cloisters Girl",2
"Selma Bouvier",1
"Moe Szyslak",1
"Lisa's Thoughts",1
"DOLPH",1
"Kearney Zzyzwicz",1
"Database",1
"Kids",1
"Otto Mann",1
"Professional-looking Driver",1
"Another Girl",1
"Teacher",1
"Thought Bubble Marge",1
