name,count
"Grampa Simpson",36
"Homer Simpson",17
"Marge Simpson",12
"Lisa Simpson",11
"Dr. Egoyan",11
"Commissioner",10
"Spanish P.A. Announcer",10
"Mayor Joe Quimby",7
"Lenny Leonard",6
"Rob Reiner",5
"Jaquitos Leader",5
"The Rich Texan",4
"Chief Wiggum",4
"Celebrity Impersonators",3
"Carl Carlson",3
"Snake Jailbird",3
"Old Jewish Man",3
"TV Announcer",2
"Bart Simpson",2
"Kent Brockman",2
"Sideshow Mel",2
"Jimbo Jones",2
"Sports Anchor #2",1
"Nelson Muntz",1
"Children",1
"Battleaxe Female Owner",1
"Mike Wallace",1
"Jasper Beardly",1
"Charlie Chaplin",1
"Kearney Zzyzwicz",1
"Crowd",1
"Barney Gumble",1
"Gil Gunderson",1
"Luigi",1
