name,count
"Lisa Simpson",57
"Seymour Skinner",38
"Homer Simpson",27
"Marge Simpson",15
"Gary Chalmers",12
"Bart Simpson",12
"Martin Prince",9
"Groundskeeper Willie",9
"Milhouse Van Houten",9
"Nelson Muntz",7
"Kids",7
"Edna Krabappel-Flanders",6
"Kent Brockman",6
"Chief Wiggum",4
"Lenny Leonard",2
"Teachers",2
"Ralph Wiggum",2
"Jimbo Jones",2
"Agnes Skinner",2
"Michael Moore",2
"Drederick Tatum",1
"Thug #1",1
"French Teacher",1
"Gypsy",1
"Dewey Largo",1
"Repo Man",1
"Repo Man #2",1
"Database",1
"��ter",1
"Lou",1
"Eddie",1
"Zombie",1
"Boy Student",1
"Otto Mann",1
