name,count
"Homer Simpson",31
"Bart Simpson",30
"Lisa Simpson",29
"Marge Simpson",23
"Martha Stewart",22
"Moe Szyslak",20
"C. Montgomery Burns",13
"Santa Claus",7
"Katy Perry",7
"Tree Salesman",5
"Grampa Simpson",5
"Otto Mann",3
"Western Union Boy",3
"Milhouse Van Houten",2
"Nelson Muntz",2
"Bing Crosby",2
"Selma Bouvier",2
"Patty Bouvier",2
"Hitler",2
"Announcer",2
"Mechanical Santa",1
"Football Announcer",1
"Conductor",1
"Chief Wiggum",1
"Gruff Sergeant",1
"Agnes Skinner",1
"Hamlet",1
"Ned Flanders",1
"Sock Puppet Dog",1
"Jasper Beardly",1
