name,count
"Homer Simpson",52
"Bart Simpson",43
"Marge Simpson",41
"Lisa Simpson",23
"Kent Brockman",12
"Moe Szyslak",9
"Chief Wiggum",4
"Apu Nahasapeemapetilon",4
"Seymour Skinner",3
"Crowd",3
"Cliff",3
"Cameraman",3
"Grampa Simpson",2
"Fans",2
"Lou",2
"Milhouse Van Houten",2
"Barney Gumble",2
"Ned Flanders",2
"Krusty the Clown",2
"Edna Krabappel-Flanders",2
"Poor Violet",2
"Miss Hoover",2
"Lenny Leonard",2
"Alex Trebek",2
"Shopper",1
"Cheerleader",1
"Dr. Julius Hibbert",1
"Krusty Doll",1
"Jasper Beardly",1
"Captain Horatio McCallister",1
"C. Montgomery Burns",1
"Girl",1
"Patches",1
"Sideshow Mel",1
"Store Owner",1
"Sullen Teen",1
"Sean",1
"Ralph Wiggum",1
"Carl Carlson",1
"Goon #1",1
