name,count
"Teenage Bart",47
"Homer Simpson",23
"Jenda",18
"Teenage Milhouse",17
"Teenage Lisa",17
"Bart Simpson",15
"Professor Jonathan Frink",12
"Marge Simpson",12
"Lisa Simpson",9
"Seymour Skinner",7
"Teenage Nelson",6
"Moe Szyslak",6
"Snake Jailbird",6
"C. Montgomery Burns",4
"Robo-Wiggum",3
"MOE-CLONE",3
"Apu Nahasapeemapetilon",3
"Waylon Smithers",3
"Groundskeeper Willie",2
"Teenage Martin",2
"Robot",2
"Edna Krabappel-Flanders",2
"Krusty the Clown",2
"Anoop",2
"50-ish Milhouse",2
"Lenny Leonard",2
"Carl Carlson",2
"Hans Moleman",1
"Girl",1
"Sherri's Belly",1
"Terri's Belly",1
"Kids",1
"Assistant Principal Kearney",1
"Gary Chalmers",1
"Teenage Ralph",1
"Otto Mann",1
"Bender",1
"Spider Moe",1
"Teenage Sherri",1
"Milhouse Van Houten",1
"50-ish Lisa",1
"VICE-PRESIDENT CLETUS",1
