name,count
"Krusty the Clown",65
"Annie Crawford",53
"Homer Simpson",16
"Bart Simpson",11
"Lisa Simpson",9
"Marge Simpson",8
"Young Krusty",8
"Female Executive",8
"Male Executive",5
"Ron Rabinowitz",4
"Fatso",3
"Sideshow Mel",3
"Adult Audience",3
"Squeaky-Voiced Teen",3
"Woman Executive",2
"JANEANE GAROFOLO",2
"Scratchy",1
"Eunice",1
"Young Executive",1
"Rabbi Hyman Krustofsky",1
"Tick-Tock",1
"Audience Member",1
"Kevin Dillon",1
"Burly Crew Member",1
"Moe Szyslak",1
"Assistant Director",1
