name,count
"Homer Simpson",61
"Seymour Skinner",22
"Bart Simpson",17
"Apu Nahasapeemapetilon",16
"Barney Gumble",14
"Chief Wiggum",13
"Lisa Simpson",9
"Nigel Bakerbutcher",8
"Be Sharps",8
"Marge Simpson",6
"All",6
"Grampa Simpson",6
"Kako",6
"Moe Szyslak",5
"Ned Flanders",4
"George Harrison",4
"Jasper Beardly",3
"Mayor Joe Quimby",2
"Milhouse Van Houten",2
"Nelson Muntz",2
"Snake Jailbird",2
"Rev. Timothy Lovejoy",2
"Groundskeeper Willie",2
"Tenor",2
"Crowd",2
"Paul Harvey",2
"Reporter #2",2
"David Crosby",2
"2-Year-Old Lisa",2
"Teenage Bellboy",2
"Carl Carlson",2
"Paper Boy",2
"Man",2
"Man At Table",1
"Herman Hermann",1
"Just Stamp the Ticket Man",1
"Comic Book Guy",1
"SPEEDED UP VOICES",1
"Melvin",1
"Angry Man",1
"Old Man",1
"Quartet",1
"Captain Horatio McCallister",1
"Reporter #3",1
"Reporter #1",1
"Ronald Reagan",1
"Panicky Man",1
"Talk Show Host",1
"Sidekick",1
"Sarah Wiggum",1
"Female Talk Show Host",1
"Surly Man",1
"Woman With Baby",1
"Human Fly",1
"Lou",1
