name,count
"Homer Simpson",77
"Marge Simpson",34
"Lisa Simpson",13
"Bart Simpson",13
"Chief Wiggum",11
"Dr. Julius Hibbert",10
"C. Montgomery Burns",10
"JULIA",9
"Carl Carlson",6
"Placido Domingo",5
"Sad Boy",3
"Director",3
"Older Woman",3
"Widow",2
"Waylon Smithers",2
"Lenny Leonard",2
"Elderly Woman",2
"Dorothy",2
"Ned Flanders",2
"Rev. Timothy Lovejoy",1
"Sad Man",1
"Stage Manager",1
"Marcello",1
"Hockey Player",1
"Elegant Man",1
"Shrill Voice",1
"Wealthy Dowager",1
"Driver",1
"Beautiful Woman",1
"Moe Szyslak",1
