name,count
"Homer Simpson",75
"Patty Bouvier",25
"Bart Simpson",25
"Marge Simpson",23
"Selma Bouvier",18
"Lisa Simpson",9
"Ballet Teacher",9
"Mel Brooks",8
"Milhouse Van Houten",5
"Seymour Skinner",5
"Jimbo Jones",5
"Chief Wiggum",5
"Moe Szyslak",4
"Executive",4
"Nelson Muntz",4
"Lender",4
"Supervisor",4
"Barney Gumble",3
"Carl Carlson",3
"Bart's Fist",3
"Lenny Leonard",2
"Broker",1
"Groundskeeper Willie",1
"Richard",1
"Lewis Clark",1
"Ralph Wiggum",1
"Narrator",1
"Bart's Thoughts",1
"Kearney Zzyzwicz",1
