name,count
"Bart Simpson",34
"Homer Simpson",30
"Milhouse Van Houten",25
"Marge Simpson",25
"Nelson Muntz",13
"Kirk Van Houten",12
"Chief Wiggum",9
"Ned Flanders",7
"Lisa Simpson",6
"Jim Proudfoot",6
"Lou",4
"Lenny Leonard",4
"Ralph Wiggum",3
"Drederick Tatum",3
"Carl Carlson",3
"Mayor Joe Quimby",3
"Moe Szyslak",3
"O.J.",2
"Rod Flanders",2
"Database",2
"Boys",2
"Apu Nahasapeemapetilon",2
"Sideshow Mel",2
"TV Announcer",1
"Stan",1
"Farty",1
"Pax Announcer",1
"Silver-haired Woman",1
"Silver-haired Man",1
"Todd Flanders",1
"Eddie",1
"C. Montgomery Burns",1
"Man's Voice",1
"Kids",1
"Dave Shutton",1
"Junior Dandy Chief",1
"Grampa Simpson",1
"Lindsay Naegle",1
"The Rich Texan",1
"Pyro",1
"Groundskeeper Willie",1
"Otto Mann",1
"Captain Horatio McCallister",1
"All",1
