name,count
"Homer Simpson",88
"Marge Simpson",45
"Bart Simpson",9
"Marriage Counselor",8
"Seymour Skinner",7
"Lisa Simpson",7
"Moe Szyslak",6
"Jackson Browne",6
"Tour Guide",5
"Dr. Julius Hibbert",5
"Carl Carlson",5
"Lenny Leonard",4
"C. Montgomery Burns",4
"Milhouse Van Houten",3
"Captain Horatio McCallister",3
"The Rich Texan",2
"Female Tour Guide",2
"Announcer",2
"Lindsay Naegle",2
"Armando",2
"Judge Harm",2
"Old Jewish Man",2
"Grouchy Old Man",2
"Sweet Old Lady",2
"Patty Bouvier",2
"Steve Buscemi",2
"Turks",2
"Apu Nahasapeemapetilon",2
"Luigi",2
"Townspeople",2
"Kids",1
"Male Narrator",1
"Reporter",1
"Female",1
"Southern Woman",1
"Woman's Daughter",1
"Woman",1
"Barney Gumble",1
"Drederick Tatum",1
"Tv Chef",1
"Comic Book Guy",1
"Ralph Wiggum",1
"Chief Wiggum",1
"Edna Krabappel-Flanders",1
"Disco Stu",1
"Counselor",1
"Ned Flanders",1
"Busboys",1
