name,count
"Lisa Simpson",67
"Homer Simpson",32
"Bart Simpson",20
"Apu Nahasapeemapetilon",16
"Marge Simpson",15
"Grampa Simpson",13
"Troy McClure",8
"Milhouse Van Houten",7
"Ralph Wiggum",6
"Miss Hoover",5
"Jasper Beardly",5
"Nelson Muntz",4
"Martin Prince",4
"Dr. Julius Hibbert",4
"Station Manager",4
"Dr. Nick Riviera",3
"Announcer",3
"Musician",3
"Billy",2
"Chief Wiggum",2
"Jimbo Jones",2
"Todd Flanders",2
"Square Guy",2
"BIG TEXAN",2
"Kent Brockman",2
"Great Uncle Chet",2
"Relative #3",2
"Dr. Simpson",2
"Seymour Skinner",1
"Narrator",1
"Otto Mann",1
"Ned Flanders",1
"Security Guard",1
"Director",1
"Stanley",1
"Well-dressed Relative",1
"Relative #1",1
"Relative #2",1
"Relative #4",1
"Relative #5",1
"Simpson Woman #1",1
"Simpson Woman #2",1
"Simpson Woman #3",1
