name,count
"Krusty the Clown",71
"Bart Simpson",52
"Rabbi Hyman Krustofsky",46
"Lisa Simpson",24
"Miss Lois Pennycandy",12
"Marge Simpson",12
"Homer Simpson",12
"Rev. Timothy Lovejoy",7
"D.J.",6
"Waitress",6
"Milhouse Van Houten",5
"Apu Nahasapeemapetilon",3
"Young Krusty",3
"Man #2",2
"MONSIGNOR DALEY",2
"Moe Szyslak",2
"Chief Wiggum",1
"Sexy Female Recording",1
"Larry",1
"PENNYCANDY",1
"Man #1",1
"Woman",1
"Rabbi #1",1
"Rowdy Rabbi",1
"Announcer",1
"Martian",1
"Singers",1
"Caller",1
"Yiddle",1
"Rabbi #2",1
"Stagehand",1
"Barney Gumble",1
