name,count
"Homer Simpson",68
"C. Montgomery Burns",47
"Agent Johnson",18
"Waylon Smithers",13
"Castro",10
"Agent Miller",8
"Mission Impossible Voice",8
"Marge Simpson",6
"Townspeople",5
"Ned Flanders",5
"Kent Brockman",5
"Lisa Simpson",5
"Moe Szyslak",5
"Chief Wiggum",3
"Bart Simpson",3
"Lenny Leonard",3
"Seymour Skinner",2
"Accountant",2
"Carl Carlson",2
"Gil Gunderson",2
"Spanish Official",2
"French Official",2
"Todd Flanders",1
"Maude Flanders",1
"Dr. Julius Hibbert",1
"Crowd",1
"Edna Krabappel-Flanders",1
"Captain Horatio McCallister",1
"Professor Jonathan Frink",1
"Otto Mann",1
"Krusty the Clown",1
"Lucius Sweet",1
"Barney Gumble",1
"Charlie",1
"Milhouse Van Houten",1
"Truman",1
"British Official",1
"Apu Nahasapeemapetilon",1
"Customs Official",1
"Street Vendor",1
"Cuban Undersecretary",1
"Guard",1
