name,count
"Seymour Skinner",30
"Bart Simpson",29
"Homer Simpson",23
"Jennifer",13
"Gary Chalmers",12
"Lisa Simpson",11
"Marge Simpson",10
"Chief Wiggum",6
"C. Montgomery Burns",5
"Edna Krabappel-Flanders",5
"Kent Brockman",4
"Dewey Largo",3
"Krusty the Clown",2
"Lunchlady Dora",2
"Groundskeeper Willie",2
"Kid",2
"Thought Bubble Lisa",2
"Wrecking Ball Operator",2
"Waylon Smithers",1
"Kirk Van Houten",1
"Dr. Julius Hibbert",1
"Hans Moleman",1
"MOLEMAN JR.",1
"Narrator",1
"Milhouse Van Houten",1
"Coach Krupt",1
"Moe Szyslak",1
"Terri Mackleberry",1
"Sherri Mackleberry",1
"Ned Flanders",1
"Martin Prince",1
"Nelson Muntz",1
"Angel Skinner",1
"Mrs. Skinner Devil",1
"DOLPH",1
"Disco Stu",1
"Bart's Thoughts",1
"Agnes Skinner",1
