name,count
"Sideshow Bob",40
"Bart Simpson",22
"Krusty the Clown",20
"Lisa Simpson",19
"Colonel",17
"Homer Simpson",14
"Marge Simpson",14
"Chief Wiggum",9
"GRANDMA",4
"Grampa Simpson",4
"Mayor Joe Quimby",4
"Airman Tour Guide",3
"M.P.",3
"Enraged Prisoner",2
"Aide",2
"Kent Brockman",2
"Pilot",2
"Sideshow Mel",1
"Prisoner #1",1
"Prisoner #2",1
"Teenage Girl",1
"AIRMAN AT THE GATE",1
"Very Normal Prisoner",1
"Another Prisoner",1
"Lou",1
"Milhouse Van Houten",1
"Martin Prince",1
"Loudspeaker",1
"Moe Szyslak",1
"Dr. Julius Hibbert",1
"Airman At Gate",1
"Sentry",1
"Soldier #1",1
"Bumblebee Man",1
"Recorded Announcer",1
"Airman With Pistol",1
"Airman In Tank",1
