name,count
"Bart Simpson",52
"Homer Simpson",40
"Mary",25
"Lisa Simpson",21
"Cletus Spuckler",16
"Marge Simpson",12
"Milhouse Van Houten",8
"Nikki McKenna",5
"Stage Manager",4
"Shakespearean Actor",4
"George W. Bush",3
"J.J. Hunsecker",3
"Sophisticated Girl",3
"Unidentified Baldwin",3
"Kent Brockman",2
"Chief Wiggum",2
"Mayor Joe Quimby",2
"Moe Szyslak",2
"Old Man Wellbottom",2
"N.Y. Father",2
"Vendor",2
"Theater Cashier",2
"Audience Member",2
"Unidentified Estevez",2
"New York Cop",2
"Al Roker",2
"Ken Burns",1
"Edna Krabappel-Flanders",1
"Jenny",1
"Darcy",1
"Gina Vendetti",1
"Brandine Del Roy",1
"Ned Flanders",1
"N.Y. Mother",1
"Buff Cowboy",1
"New York Cab Driver",1
"Don Pardo",1
"New York Guy",1
"Guitar Player",1
"Shakespearean Vendor",1
"Other Audience Members",1
"Anguished Man",1
"Hipster Man",1
"Narrator",1
