name,count
"Moe Szyslak",71
"Homer Simpson",44
"Duffman",19
"Lisa Simpson",16
"Helen Morehouse",12
"Bart Simpson",11
"Carl Carlson",11
"Dr. Velimirovic",10
"Marge Simpson",9
"Lenny Leonard",7
"Nurse",3
"Actor",3
"Chipper Guide",2
"Hostess",2
"Announcer",2
"Titania",2
"Slick-looking Man #1",2
"Woman",2
"Soap Announcer",2
"Squeaky-Voiced Teen",2
"Surly",1
"Benjamin Franklin",1
"Babe Ruth",1
"Milhouse Van Houten",1
"Michael",1
"Phil Angelides",1
"Jailbird's Son",1
"Snake Jailbird",1
"Slick-looking Man #2",1
"Slick-looking Man #3",1
"Second Nurse",1
"20-ISH MOE",1
"NO NONSENSE FEMALE VOICE",1
"Casting Director",1
"Ingenue",1
"Contessa",1
"Director",1
