name,count
"Homer Simpson",63
"Lisa Simpson",31
"Marge Simpson",22
"RITA",19
"Bart Simpson",13
"Grampa Simpson",10
"Young Grampa",7
"Spiro",6
"YOUNG RITA",5
"Roberto Dinero",4
"Thought Bubble Dr. Hibbert",3
"Lenny Leonard",3
"Moe Szyslak",3
"YOUNG SPIRO",3
"CHANTEUSE",3
"Jennifer Tilly",3
"Dealer Avatar",3
"Thought Bubble Marge",2
"THOUGHT BUBBLE BERNICE",2
"Milhouse Van Houten",2
"Krusty the Clown",2
"Carl Carlson",2
"Male Orderly",2
"Bartender",2
"Helen Lovejoy",2
"Rev. Timothy Lovejoy",2
"Elderly Owner",2
"Cashier",1
"Customer",1
"Homeless Man",1
"Judge Snyder",1
"ROBERT DINERO",1
"Female Orderly",1
"Ned Flanders",1
"Burly Biker",1
"Bikers",1
"Marvin Hamlisch",1
"Puppet",1
"Little Homer",1
"The Rich Texan",1
