name,count
"Homer Simpson",51
"Marge Simpson",47
"C. Montgomery Burns",32
"Lisa Simpson",19
"Bart Simpson",18
"Professor Lombardo",14
"Waylon Smithers",13
"Krusty the Clown",7
"RINGO",7
"Mr. Schindler",3
"Apu Nahasapeemapetilon",3
"Kids",2
"Registrar",2
"Delivery Man",2
"WETHERBY",2
"Announcer",1
"Recorded Announcer",1
"Old Woman In Line",1
"Monitor #1",1
"Monitor #2",1
"Attendant",1
"Scott Christian",1
"Female Newscaster",1
"Kent Brockman",1
"Student",1
"BART & LISA",1
"Artist",1
"Carl Carlson",1
"MR. BURNS' GEOMETRIC SHAPES",1
"Dr. Julius Hibbert",1
"MRS. HOOVER",1
