name,count
"Lisa Simpson",32
"Sideshow Bob",28
"Bart Simpson",25
"Birch Barlow",15
"Homer Simpson",13
"Mayor Joe Quimby",10
"Grampa Simpson",5
"Seymour Skinner",4
"Kent Brockman",4
"Marge Simpson",3
"Moe Szyslak",3
"Waylon Smithers",3
"Judge Snyder",3
"Chinese Principal #1",2
"Jasper Beardly",2
"Edna Krabappel-Flanders",2
"C. Montgomery Burns",2
"Jimbo Jones",2
"Kindergarten Teacher",2
"Clerk",2
"Shadowy Figure",2
"Lionel Hutz",2
"Prisoner #2",2
"Jingle Singers",1
"Radio Announcer",1
"Carl Carlson",1
"Lenny Leonard",1
"Chinese Principal #2",1
"Dr. Demento",1
"DR. DEMEMTO",1
"Old Jewish Man",1
"Barney Gumble",1
"Protesters",1
"Guard",1
"Others",1
"The Rich Texan",1
"Dr. Julius Hibbert",1
"Rainier Wolfcastle",1
"Ralph Wiggum",1
"Big Moose",1
"Singers",1
"Announcer",1
"Announcer #2",1
"Milhouse Van Houten",1
"Scary Announcer",1
"Larry King",1
"Krusty the Clown",1
"Everyone",1
"FRED FLINTSTONE",1
"Prisoner #1",1
